id,kind,primary_name,name_agreement,county_fips,county_names,states,address,address_agreement,address_n_sources,adpLevelA,adpLevelA_agreement,adpLevelA_n_sources,adpLevelB,adpLevelB_agreement,adpLevelB_n_sources,adpLevelC,adpLevelC_agreement,adpLevelC_n_sources,adpLevelD,adpLevelD_agreement,adpLevelD_n_sources,adpTotal,adpTotal_agreement,adpTotal_n_sources,agreement,agreement_agreement,agreement_n_sources,authorizingAuthority,authorizingAuthority_agreement,authorizingAuthority_n_sources,avgLengthOfStayDays,avgLengthOfStayDays_agreement,avgLengthOfStayDays_n_sources,capacity,capacity_agreement,capacity_n_sources,circuit,circuit_agreement,circuit_n_sources,county,county_agreement,county_n_sources,docket,docket_agreement,docket_n_sources,facilityFunction,facilityFunction_agreement,facilityFunction_n_sources,femaleCrim,femaleCrim_agreement,femaleCrim_n_sources,femaleNonCrim,femaleNonCrim_agreement,femaleNonCrim_n_sources,fieldOffice,fieldOffice_agreement,fieldOffice_n_sources,firstUsed,firstUsed_agreement,firstUsed_n_sources,genderServed,genderServed_agreement,genderServed_n_sources,guaranteedMinimumBeds,guaranteedMinimumBeds_agreement,guaranteedMinimumBeds_n_sources,holdsOver72h,holdsOver72h_agreement,holdsOver72h_n_sources,iceThreatLevel1,iceThreatLevel1_agreement,iceThreatLevel1_n_sources,iceThreatLevel2,iceThreatLevel2_agreement,iceThreatLevel2_n_sources,iceThreatLevel3,iceThreatLevel3_agreement,iceThreatLevel3_n_sources,immigrationCourt,immigrationCourt_agreement,immigrationCourt_n_sources,lastFinalRating,lastFinalRating_agreement,lastFinalRating_n_sources,lastInspectionEndDate,lastInspectionEndDate_agreement,lastInspectionEndDate_n_sources,lastInspectionStandard,lastInspectionStandard_agreement,lastInspectionStandard_n_sources,lastInspectionType,lastInspectionType_agreement,lastInspectionType_n_sources,lastUsed,lastUsed_agreement,lastUsed_n_sources,maleCrim,maleCrim_agreement,maleCrim_n_sources,maleNonCrim,maleNonCrim_agreement,maleNonCrim_n_sources,mandatory,mandatory_agreement,mandatory_n_sources,noIceThreatLevel,noIceThreatLevel_agreement,noIceThreatLevel_n_sources,phone,phone_agreement,phone_n_sources,underDetentionStandards,underDetentionStandards_agreement,underDetentionStandards_n_sources
DELAWNY,detention,DELAWARE COUNTY JAIL,single,36025,"Delaware County, NY",NY,"COURT HOUSE SQUARE 280 PHOEBEE LANE, DELHI, NY 13753",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,2,single,1,DELAWARE,single,1,BUF,single,1,,,,,,,,,,BUF,single,1,10/29/1987,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2008,single,1,,,,,,,,,,,,,,,,yes,single,1
DELAWPA,detention,DELAWARE CO JAIL (GEORGE W. HILL),single,42029|42045,"Delaware County, PA|Chester County, PA",PA,"500 CHAYNEY ROAD, THORNTON, PA 19373",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,3,single,1,DELAWARE,single,1,PHI,single,1,,,,,,,,,,PHI,single,1,7/15/2015,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DELTACO,detention,DELTA COUNTY JAIL,single,08029|08085,"Delta County, CO|Montrose County, CO",CO,"P.O. BOX 172, DELTA, CO 81416",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,DELTA,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,7/15/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/5/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
DELWAOH,detention,DELAWARE COUNTY JAIL,single,39041|39159,"Delaware County, OH|Union County, OH",OH,"844 US 42 NORTH, DELAWARE, OH 43015",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,6,single,1,DELAWARE,single,1,,,,,,,,,,,,,DET,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
DENCICO,detention,DENVER CITY PADF,single,08031,"Denver County, CO",CO,"1330 CHEROKEE STREET, DENVER, CO 80201",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,DENVER,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,5/10/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/13/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
DENHOLD,detention,DENVER HOLD ROOM,single,08001|08031,"Denver County, CO|Adams County, CO",CO,"4730 PARIS ST., DENVER, CO 80239",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,10,single,1,DENVER,single,1,DEN,single,1,HOLD,single,1,,,,,,,DEN,single,1,10/7/2007,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/1/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DENICDF,detention,DENVER CONTRACT DETENTION FACILITY,conflict,08001|08005|08031,"Adams County, CO|Arapahoe County, CO|Denver County, CO",CO,"3130 OAKLAND ST, AURORA, CO 80010",conflict,3,559.6,single,1,240.2,single,1,247.4,single,1,159.5,single,1,1206.7,single,1,CDF,converged,2,DMCP,single,1,50.7,single,1,848,single,1,10,single,1,ARAPAHOE,single,1,DEN,single,1,,,,20.5,single,1,79.7,single,1,DEN,converged,3,4/11/1987,single,1,Female/Male,single,1,600,conflict,2,yes,single,1,153.6,single,1,84.1,single,1,120.3,single,1,Aurora Immigration Court (co-located — same ZIP),single,1,Pass,single,1,2025-02-13,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,274,single,1,832.3,single,1,592.5,single,1,848.6,single,1,(303) 361-6612,single,1,yes,single,1
DENIICO,detention,Denver CDF II,single,08001|08005|08031,"Adams County, CO|Arapahoe County, CO|Denver County, CO",CO,"3130 North Oakland Street, Aurora, CO 80010",single,1,,,,,,,,,,,,,,,,CDF,single,1,,,,,,,,,,10,single,1,Arapahoe,single,1,,,,,,,,,,,,,DEN,single,1,,,,,,,432,single,1,yes,single,1,,,,,,,,,,Aurora Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENTOTX,detention,DENTON COUNTY JAIL,single,48121,"Denton County, TX",TX,"127 NORTH WOODROW LANE, DENTON, TX 76205",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,DENTON,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,4/21/1995,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/18/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
DENVECO,detention,DENVER COUNTY JAIL,single,08001|08031,"Denver County, CO|Adams County, CO",CO,"10500 EAST SMITH ROAD, DENVER, CO 80239",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,10,single,1,DENVER,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,3/7/1991,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2013,single,1,,,,,,,,,,,,,,,,yes,single,1
DEPCOGU,detention,DEPARTMENT OF CORRECTIONS - MANGILAO,single,66010,"Guam, GU",GU,"3 MASHBURN LANE, MANGILAO, GU 96913",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,GUAM,single,1,AGA,single,1,,,,,,,,,,SFR,single,1,1/23/1995,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DEPYOGU,detention,DEPARTMENT OF YOUTH AFFAIRS,single,66010,"Guam, GU",GU,"169 SAN ISIDRO ST. BLDG. C, BARRIGADA, GU 96921",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,9,single,1,GUAM,single,1,AGA,single,1,JUVENILE,single,1,,,,,,,SFR,single,1,12/28/2000,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/2009,single,1,,,,,,,,,,,,,,,,no,single,1
DESCHOR,detention,DESCHUTES COUNTY JAIL,single,41013|41017,"Deschutes County, OR|Crook County, OR",OR,"DESCHUTES COUNTY SHERIFF'S DEPARTMENT, BEND, OR 97701",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,DESCHUTES,single,1,POO,single,1,,,,,,,,,,SEA,single,1,5/16/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
DETHOLD,detention,U.S. IMMIGRATION DETROIT,single,26163,"Wayne County, MI",MI,"333 MT. ELLIOT AVE, DETROIT, MI 48207",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,6,single,1,WAYNE,single,1,DET,single,1,HOLD,single,1,,,,,,,DET,single,1,6/10/1991,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/27/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DEVILND,detention,DEVILS LAKE LAW ENFORCEMENT CENTER,single,38071,"Ramsey County, ND",ND,"222 WEST WALNUT, DEVILS LAKE, ND 58301",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,RAMSEY,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,3/17/1992,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/24/2005,single,1,,,,,,,,,,,,,,,,yes,single,1
DEWITIL,detention,DEWITT COUNTY JAIL,single,17039,"De Witt County, IL",IL,"101 WEST WASHINGTON, CLINTON, IL 61727",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,7,single,1,DE WITT,single,1,CHI,single,1,,,,,,,,,,CHI,single,1,6/27/1997,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,8/13/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
DHDFNJ,detention,DELANEY HALL DETENTION FACILITY,converged,34013,"Essex County, NJ",NJ,"451 DOREMUS AVENUE, NEWARK, NJ 07105",converged,3,724.4,single,1,83,single,1,2.4,single,1,1.8,single,1,811.6,single,1,CDF,conflict,2,DMCP,single,1,22,single,1,,,,3,single,1,NEWARK,single,1,NEW,single,1,,,,1.9,single,1,54.7,single,1,NEW,converged,3,8/29/2011,single,1,Female/Male,single,1,700,single,1,yes,single,1,5.6,single,1,23.1,single,1,63.4,single,1,,,,Pass,single,1,2025-08-28,single,1,NDS 2019,single,1,ODO,single,1,2/22/2017,single,1,52.2,single,1,702.9,single,1,401.5,single,1,719.5,single,1,(973) 474-2200,single,1,yes,single,1
DICKETX,detention,DICKENS COUNTY DETENTION,single,48107|48125,"Dickens County, TX|Crosby County, TX",TX,"100 AIRPORT RD., SPUR, TX 79370",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,DICKENS,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,7/6/2004,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/28/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
DLAMOCA,detention,DEL AMO PSYCHIATRIC HOSPITAL,single,06037,"Los Angeles County, CA",CA,"23700 CAMINO DEL SOL, TORRANCE, CA 90505",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,LOS ANGELES,single,1,LOS,single,1,HOSPITAL,single,1,,,,,,,LOS,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,single,1
DLRHOLD,detention,DEL RIO HOLD ROOM,single,48137|48465,"Val Verde County, TX|Edwards County, TX",TX,"2401 DODSON AVENUE, DEL RIO, TX 78840",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,VAL VERDE,single,1,SNA,single,1,HOLD,single,1,,,,,,,SNA,single,1,7/1/2013,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/30/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DNHMCCO,detention,DENVER HEALTH MEDICAL CENTER,single,08031|08059,"Denver County, CO|Jefferson County, CO",CO,"777 BANNOCK STREET, DENVER, CO 80204",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,10,single,1,DENVER,single,1,DEN,single,1,HOSPITAL,single,1,,,,,,,DEN,single,1,5/20/2014,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/30/2017,single,1,,,,,,,,,,,,,,,,no,single,1
DOCORNE,detention,DOUGLAS COUNTY DEPARTMENT OF CORRECTIONS,single,31055,"Douglas County, NE",NE,"710 SOUTH 17TH ST, OMAHA, NE 68102",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,DOUGLAS,single,1,OMA,single,1,,,,,,,,,,SPM,single,1,3/5/1991,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DODGEIA,detention,CAMP DODGE,single,19153,"Polk County, IA",IA,"7105 NW 7OTH AVE., JOHNSTON, IA 50131",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,POLK,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,12/12/2006,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/14/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
DODGENE,detention,DODGE COUNTY JAIL,single,31053|31155|31177,"Dodge County, NE|Saunders County, NE|Washington County, NE",NE,"428 NORTH BROAD STREET, FREMONT, NE 68025",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,DODGE,single,1,OMA,single,1,,,,,,,,,,SPM,single,1,3/3/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/2003,single,1,,,,,,,,,,,,,,,,yes,single,1
DODGEWI,detention,DODGE COUNTY JAIL,conflict,55027,"Dodge County, WI",WI,"215 WEST CENTRAL STREET, JUNEAU, WI 53039",conflict,3,45.3,single,1,11.1,single,1,31.5,single,1,21.1,single,1,109,single,1,USMS IGA,converged,2,DMCP,single,1,22.3,single,1,265,single,1,7,single,1,DODGE,single,1,CHI,single,1,,,,0,single,1,0,single,1,CHI,converged,3,9/2/1986,single,1,Female/Male,single,1,,,,yes,single,1,23.2,single,1,15.3,single,1,16.9,single,1,,,,Pass,single,1,2025-04-03,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,42.8,single,1,66.2,single,1,69.1,single,1,53.5,single,1,(312) 347-2400,single,1,yes,single,1
DONAANM,detention,DONA ANA COUNTY DETENTION CENTER,single,35013,"Doña Ana County, NM",NM,"1850 COPPER LOOP, LAS CRUCES, NM 88004",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,DONA ANA,single,1,ELP,single,1,,,,,,,,,,ELP,single,1,5/8/2001,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,2/5/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DORCHMD,detention,DORCHESTER COUNTY DETENTION CENTER,single,24019,"Dorchester County, MD",MD,"829 FIELDCREST ROAD, CAMBRIDGE, MD 21613",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,4,single,1,DORCHESTER,single,1,WCD,single,1,,,,,,,,,,BAL,single,1,9/29/1995,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/6/2013,single,1,,,,,,,,,,,,,,,,yes,single,1
DOUGLCO,detention,DOUGLAS COUNTY JAIL,single,08035,"Douglas County, CO",CO,"355 SOUTH WILCOX, CASTLE ROCK, CO 80104",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,DOUGLAS,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,1/9/1991,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
DOUGLMN,detention,DOUGLAS COUNTY,single,27041|27121,"Douglas County, MN|Pope County, MN",MN,"BOX 56, ALEXANDRIA, MN 56308",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,DOUGLAS,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,8/20/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/23/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
DOUGLOR,detention,DOUGLAS COUNTY,single,41019,"Douglas County, OR",OR,"DOUGLAS COUNTY SHERIFF'S OFFICE, ROSEBURG, OR 97470",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,DOUGLAS,single,1,MED,single,1,,,,,,,,,,SEA,single,1,4/4/1991,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,2/27/2013,single,1,,,,,,,,,,,,,,,,yes,single,1
DOUGLWI,detention,DOUGLAS COUNTY,conflict,55031,"Douglas County, WI",WI,"1409 HAMMOND AVENUE, SUPERIOR, WI 54880",conflict,3,13.3,single,1,7,single,1,3.2,single,1,0.6,single,1,24.1,single,1,USMS IGA,conflict,2,DMCP,single,1,42.1,single,1,,,,7,single,1,DOUGLAS,single,1,CHI,single,1,,,,0,single,1,3.6,single,1,SPM,conflict,3,1/4/1995,single,1,Female/Male,single,1,,,,yes,single,1,1.6,single,1,1.2,single,1,2.7,single,1,,,,,,,Scheduled FY26,single,1,,,,,,,8/20/2017,single,1,4.1,single,1,16.3,single,1,12.9,single,1,18.7,single,1,(715) 395-1375,single,1,yes,single,1
DRURYCO,detention,DRURY INN,single,08001|08031,"Denver County, CO|Adams County, CO",CO,"4380 PEORIA ST, DENVER, CO 80239",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,10,single,1,DENVER,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,3/23/2006,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/2/2017,single,1,,,,,,,,,,,,,,,,no,single,1
DSMHOLD,detention,DES MOINES HOLD ROOM,single,19153,"Polk County, IA",IA,"UNAVAILABLE, DES MOINES, IA 50301",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,8,single,1,POLK,single,1,OMA,single,1,HOLD,single,1,,,,,,,SPM,single,1,6/17/2013,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/30/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
DSRTVCA,detention,DESERT VALLEY HOSPITAL,single,06071,"San Bernardino County, CA",CA,"16850 BEAR VALLEY ROAD, VICTORVILLE, CA 92395",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,COUNTY,single,1,ADE,single,1,HOSPITAL,single,1,,,,,,,LOS,single,1,6/11/2014,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/27/2016,single,1,,,,,,,,,,,,,,,,no,single,1
DUGLSCO,detention,DOUGLAS COUNTY DETENTION FACILITY,single,08035,"Douglas County, CO",CO,"4000 JUSTICE WAY, CASTLE ROCK, CO 80109",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,DOUGLAS,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,9/26/2006,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/25/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
DUPAGIL,detention,DUPAGE COUNTY SHERIFF'S OFFICE,single,17043,"DuPage County, IL",IL,"501 NORTH COUNTY FARM ROAD, WHEATON, IL 60187",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,7,single,1,DUPAGE,single,1,CHI,single,1,,,,,,,,,,CHI,single,1,6/13/1985,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,8/14/2003,single,1,,,,,,,,,,,,,,,,yes,single,1
DURHOLD,detention,DURANGO HOLDROOM,single,08067,"La Plata County, CO",CO,"32 SHEPPARD DRIVE, DURANGO, CO 81303",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,10,single,1,FLOYD,single,1,DEN,single,1,HOLD,single,1,,,,,,,DEN,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
DURJFAZ,detention,MARICOPA DURANGO - PHO,single,04013,"Maricopa County, AZ",AZ,"3225 W. GIBSON LANE, PHOENIX, AZ 85009",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,9,single,1,MARICOPA,single,1,PHO,single,1,,,,,,,,,,PHO,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
DUTCHAK,detention,UNALASKA CITY JAIL,single,02016,"Aleutians West Census Area, AK",AK,"29 SAFETY WAY, UNALASKA, AK 99685",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,ALEUTIANS WEST,single,1,SEA,single,1,,,,,,,,,,SEA,single,1,11/14/1995,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,1/25/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
DUVALFL,detention,DUVAL/JACKSONVILLE JAIL,single,12031,"Duval County, FL",FL,"500 EAST ADAMS STREET, JACKSONVILLE, FL 32202",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,11,single,1,DUVAL,single,1,ORL,single,1,,,,,,,,,,MIA,single,1,10/13/2008,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/13/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
DVDHOLD,detention,DOVER HOLDROOM,single,10001,"Kent County, DE",DE,"1305 MCD DRIVE, DOVER, DE 19901",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,3,single,1,KENT,single,1,DVD,single,1,HOLD,single,1,,,,,,,PHI,single,1,4/23/2009,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/13/2016,single,1,,,,,,,,,,,,,,,,yes,single,1
DVHOSTX,detention,DOLLY VINSANT,single,48061,"Cameron County, TX",TX,"400 HWY 77 WEST, SAN BENITO, TX 78586",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,5,single,1,CAMERON,single,1,PIC,single,1,HOSPITAL,single,1,,,,,,,SNA,single,1,7/26/1996,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/16/2005,single,1,,,,,,,,,,,,,,,,no,single,1
DVPSYAZ,detention,DESERT VISTA PSYCHIATRIC,single,04013,"Maricopa County, AZ",AZ,"570 WEST BROWN ROAD, MESA, AZ 85201",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,MARICOPA,single,1,FLO,single,1,HOSPITAL,single,1,,,,,,,PHO,single,1,1/20/2002,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/6/2003,single,1,,,,,,,,,,,,,,,,no,single,1
EAGLECO,detention,EAGLE COUNTY JAIL,single,08037,"Eagle County, CO",CO,"885 CHAMBERS AVE., EAGLE, CO 81631",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,EAGLE,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,11/19/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,5/6/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
EASTEVA,detention,EASTERN SHORE REGIONAL JAIL,single,51131,"Northampton County, VA",VA,"5245 THE HORNES, EASTVILLE, VA 23347",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,4,single,1,NORTHAMPTON,single,1,,,,,,,,,,,,,BAL,single,1,,,,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
EAZ,detention,ELOY FEDERAL CONTRACT FACILITY,conflict,04021,"Pinal County, AZ",AZ,"1705 EAST HANNA RD., ELOY, AZ 85131",conflict,3,764.5,single,1,168.4,single,1,193.8,single,1,157.9,single,1,1284.6,single,1,DIGSA,conflict,2,DMCP,single,1,50.5,single,1,1550,single,1,9,single,1,PINAL,single,1,EAZ,single,1,DIGSA,single,1,77.6,single,1,391,single,1,PHO,converged,3,3/10/1991,single,1,Female/Male,single,1,900,single,1,yes,single,1,140.1,single,1,76.6,single,1,118,single,1,Eloy Immigration Court (co-located — same ZIP),single,1,Pass,single,1,2026-05-21,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,185.5,single,1,630.5,single,1,674.7,single,1,949.8,single,1,(520) 464-3000,single,1,yes,single,1
EBATOLA,detention,EAST BATON ROUGE JAIL,single,22033,"East Baton Rouge Parish, LA",LA,"2867 GENERAL ISAAC SMITH AVENUE, SCOTLANDVILLE, LA 70807",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,EAST BATON ROUGE,single,1,NOL,single,1,,,,,,,,,,NOL,single,1,12/21/1987,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/4/2001,single,1,,,,,,,,,,,,,,,,yes,single,1
ECC,detention,EL CENTRO SERVICE PROCESSING CENTER,single,06025,"Imperial County, CA",CA,"1115 NORTH IMPERIAL AVENUE, EL CENTRO, CA 92243",single,1,,,,,,,,,,,,,,,,SPC,single,1,DMCP,single,1,,,,512,single,1,9,single,1,IMPERIAL,single,1,ECC,single,1,,,,,,,,,,SND,single,1,6/3/1983,single,1,,,,272,single,1,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/25/2014,single,1,,,,,,,,,,,,,,,,yes,single,1
ECMCBNY,detention,ERIE COUNTY MEDICAL CENTER,single,36029,"Erie County, NY",NY,"462 GRIDER STREET, BUFFALO, NY 14215",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,2,single,1,ERIE,single,1,BUF,single,1,HOSPITAL,single,1,,,,,,,BUF,single,1,7/22/2013,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5/2015,single,1,,,,,,,,,,,,,,,,no,single,1
ECOLOWA,detention,ECONOLODGE MOTEL,single,53033,"King County, WA",WA,"13910 PACIFIC HIGHWAY S., TUKWILA, WA 98168",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,KING,single,1,SEA,single,1,,,,,,,,,,SEA,single,1,4/6/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2011,single,1,,,,,,,,,,,,,,,,no,single,1
